t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
427.003,1787162781.608,-62,-94,612,100,80,1
428.003,1787162782.608,-61,-94,612,100,80,1
429.003,1787162783.608,-62,-94,544,100,80,1
430.003,1787162784.608,-61,-94,544,100,80,1
431.003,1787162785.609,-62,-94,544,100,80,1
432.005,1787162786.610,-62,-94,544,100,80,1
433.001,1787162787.606,-63,-94,544,100,80,1
434.000,1787162788.606,-62,-94,432,100,80,1
435.006,1787162789.618,-62,-94,432,100,80,1
436.006,1787162790.615,-62,-94,432,100,80,1
437.001,1787162791.606,-62,-94,432,100,80,1
438.000,1787162792.605,-62,-94,432,100,80,1
439.001,1787162793.610,-63,-94,544,100,80,1
440.005,1787162794.611,-61,-94,544,100,80,1
441.003,1787162795.609,-61,-94,544,100,80,1
442.003,1787162796.608,-61,-94,544,100,80,1
443.000,1787162797.606,-62,-94,544,100,80,1
444.002,1787162798.607,-59,-94,576,100,80,1
445.003,1787162799.609,-62,-94,576,100,80,1
446.005,1787162800.611,-62,-94,576,100,80,1
447.004,1787162801.610,-61,-94,576,100,80,1
448.003,1787162802.609,-61,-94,576,100,80,1
449.003,1787162803.608,-63,-94,612,100,80,1
450.003,1787162804.608,-62,-94,612,100,80,1
451.005,1787162805.611,-61,-94,612,100,80,1
452.003,1787162806.608,-60,-94,612,100,80,1
453.005,1787162807.611,-61,-94,612,100,80,1
454.001,1787162808.607,-61,-94,648,100,80,1
455.003,1787162809.608,-62,-94,648,100,80,1
456.002,1787162810.607,-61,-94,648,100,80,1
457.005,1787162811.610,-62,-94,648,100,80,1
458.005,1787162812.610,-62,-94,648,100,80,1
459.003,1787162813.608,-61,-94,576,100,80,1
460.005,1787162814.610,-62,-94,576,100,80,1
461.005,1787162815.610,-61,-94,576,100,80,1
462.005,1787162816.610,-61,-94,576,100,80,1
463.002,1787162817.608,-60,-94,576,100,80,1
464.005,1787162818.612,-61,-94,612,100,80,1
465.005,1787162819.610,-62,-94,612,100,80,1
466.005,1787162820.610,-62,-94,612,100,80,1
467.003,1787162821.608,-62,-94,612,100,80,1
468.000,1787162822.608,-61,-94,612,100,80,1
469.001,1787162823.606,-61,-94,612,100,80,1
470.004,1787162824.609,-61,-94,612,100,80,1
471.005,1787162825.610,-60,-94,612,100,80,1
472.005,1787162826.610,-62,-94,612,100,80,1
473.005,1787162827.610,-61,-94,612,100,80,1
474.000,1787162828.606,-62,-94,612,100,80,1
475.005,1787162829.610,-62,-94,576,100,80,1
476.004,1787162830.610,-61,-94,576,100,80,1
477.003,1787162831.609,-61,-94,576,100,80,1
478.003,1787162832.609,-61,-94,576,100,80,1
479.001,1787162833.607,-61,-94,576,100,80,1
480.003,1787162834.609,-62,-94,648,100,80,1
481.005,1787162835.610,-62,-94,648,100,80,1
482.005,1787162836.611,-61,-94,648,100,80,1
483.003,1787162837.610,-62,-94,648,100,80,1
484.005,1787162838.611,-61,-94,648,100,80,1
485.001,1787162839.607,-61,-94,648,100,80,1
486.003,1787162840.609,-61,-94,648,100,80,1
487.005,1787162841.611,-62,-94,648,100,80,1
488.003,1787162842.609,-60,-94,648,100,80,1
489.003,1787162843.609,-60,-94,648,100,80,1
490.000,1787162844.606,-61,-94,576,100,80,1
491.003,1787162845.609,-62,-94,576,100,80,1
492.002,1787162846.608,-60,-94,576,100,80,1
493.003,1787162847.609,-60,-94,576,100,80,1
494.004,1787162848.609,-61,-94,576,100,80,1
495.005,1787162849.611,-61,-94,720,100,80,1
496.003,1787162850.609,-61,-94,720,100,80,1
