t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
372.003,1787164621.517,-59,-94,648,100,80,1
373.005,1787164622.518,-59,-94,648,100,80,1
374.000,1787164623.515,-59,-94,648,100,80,1
375.001,1787164624.516,-59,-94,648,100,80,1
376.002,1787164625.516,-59,-94,648,100,80,1
377.003,1787164626.519,-61,-94,648,100,80,1
378.006,1787164627.520,-59,-94,648,100,80,1
379.008,1787164628.522,-60,-94,648,100,80,1
380.005,1787164629.520,-60,-94,648,100,80,1
381.008,1787164630.522,-60,-94,648,100,80,1
382.006,1787164631.519,-60,-94,648,100,80,1
383.003,1787164632.517,-60,-94,648,100,80,1
384.008,1787164633.522,-60,-94,648,100,80,1
385.003,1787164634.517,-60,-93,648,100,80,1
386.010,1787164635.524,-61,-93,648,100,80,1
387.003,1787164636.517,-61,-93,648,100,80,1
388.006,1787164637.521,-61,-93,648,100,80,1
389.003,1787164638.517,-61,-93,648,100,80,1
390.010,1787164639.523,-59,-93,648,100,80,1
391.004,1787164640.517,-59,-93,648,100,80,1
392.008,1787164641.522,-61,-93,648,100,80,1
393.007,1787164642.521,-61,-93,648,100,80,1
394.000,1787164643.517,-60,-93,648,100,80,1
395.004,1787164644.519,-59,-93,648,100,80,1
396.004,1787164645.518,-59,-93,648,100,80,1
397.001,1787164646.517,-61,-93,648,100,80,1
398.008,1787164647.522,-63,-93,648,100,80,1
399.003,1787164648.519,-59,-93,648,100,80,1
400.004,1787164649.518,-59,-94,544,100,80,1
401.005,1787164650.521,-60,-94,544,100,80,1
402.009,1787164651.523,-59,-94,544,100,80,1
403.004,1787164652.519,-59,-94,544,100,80,1
404.001,1787164653.515,-59,-94,544,100,80,1
405.008,1787164654.522,-59,-94,612,100,80,1
406.003,1787164655.517,-60,-94,612,100,80,1
407.008,1787164656.522,-60,-94,612,100,80,1
408.008,1787164657.522,-61,-94,612,100,80,1
409.003,1787164658.517,-60,-94,612,100,80,1
410.009,1787164659.524,-62,-94,648,100,80,1
411.005,1787164660.520,-61,-94,648,100,80,1
412.000,1787164661.515,-60,-94,648,100,80,1
413.001,1787164662.515,-61,-94,648,100,80,1
414.009,1787164663.523,-60,-94,648,100,80,1
415.005,1787164664.519,-59,-94,648,100,80,1
416.005,1787164665.519,-59,-94,648,100,80,1
417.005,1787164666.519,-59,-94,648,100,80,1
418.003,1787164667.521,-60,-94,648,100,80,1
419.003,1787164668.518,-61,-94,648,100,80,1
420.001,1787164669.517,-60,-94,432,100,80,1
421.004,1787164670.519,-61,-94,432,100,80,1
422.003,1787164671.517,-61,-94,432,100,80,1
423.003,1787164672.517,-61,-94,432,100,80,1
424.003,1787164673.517,-61,-94,432,100,80,1
425.000,1787164674.516,-59,-94,288,100,80,1
426.005,1787164675.520,-60,-94,288,100,80,1
427.004,1787164676.518,-59,-94,288,100,80,1
428.003,1787164677.517,-60,-94,288,100,80,1
429.000,1787164678.517,-60,-94,288,100,80,1
430.003,1787164679.517,-59,-94,544,100,80,1
431.000,1787164680.517,-61,-94,544,100,80,1
432.000,1787164681.516,-61,-94,544,100,80,1
433.005,1787164682.519,-61,-94,544,100,80,1
434.002,1787164683.517,-61,-94,544,100,80,1
435.002,1787164684.516,-61,-94,576,100,80,1
436.000,1787164685.517,-61,-94,576,100,80,1
437.001,1787164686.517,-61,-94,576,100,80,1
438.001,1787164687.517,-61,-94,576,100,80,1
439.003,1787164688.517,-62,-94,576,100,80,1
440.005,1787164689.524,-61,-94,576,100,80,1
441.004,1787164690.518,-61,-94,544,100,80,1
442.005,1787164691.519,-61,-94,544,100,80,1
443.003,1787164692.517,-60,-94,544,100,80,1
444.003,1787164693.517,-60,-94,544,100,80,1
445.003,1787164694.517,-61,-94,544,100,80,1
446.005,1787164695.519,-58,-94,576,100,80,1
447.000,1787164696.517,-59,-94,576,100,80,1
448.003,1787164697.517,-59,-94,576,100,80,1
449.003,1787164698.517,-59,-94,576,100,80,1
450.003,1787164699.518,-57,-94,576,100,80,1
451.003,1787164700.517,-59,-94,432,100,80,1
452.003,1787164701.517,-58,-94,432,100,80,1
453.003,1787164702.517,-59,-94,432,100,80,1
454.005,1787164703.519,-59,-94,432,100,80,1
455.003,1787164704.518,-59,-94,432,100,80,1
456.003,1787164705.517,-59,-94,648,100,80,1
457.005,1787164706.519,-60,-94,648,100,80,1
458.005,1787164707.520,-60,-94,648,100,80,1
459.000,1787164708.517,-59,-94,648,100,80,1
460.003,1787164709.518,-60,-94,648,100,80,1
461.003,1787164710.517,-59,-94,648,100,80,1
462.005,1787164711.520,-59,-94,648,100,80,1
463.003,1787164712.517,-61,-94,648,100,80,1
464.005,1787164713.520,-60,-94,648,100,80,1
465.003,1787164714.517,-60,-94,648,100,80,1
466.005,1787164715.519,-61,-94,648,100,80,1
467.003,1787164716.517,-61,-94,648,100,80,1
468.005,1787164717.520,-61,-94,648,100,80,1
469.005,1787164718.520,-60,-94,648,100,80,1
470.002,1787164719.517,-59,-94,648,100,80,1
471.005,1787164720.519,-61,-94,576,100,80,1
472.002,1787164721.516,-62,-94,576,100,80,1
473.000,1787164722.517,-60,-94,576,100,80,1
474.005,1787164723.519,-61,-94,576,100,80,1
475.005,1787164724.520,-59,-94,576,100,80,1
476.005,1787164725.520,-60,-94,432,100,80,1
477.004,1787164726.518,-59,-94,432,100,80,1
478.003,1787164727.518,-60,-94,432,100,80,1
479.005,1787164728.519,-60,-94,432,100,80,1
480.005,1787164729.519,-61,-94,432,100,80,1
481.003,1787164730.517,-60,-94,576,100,80,1
482.003,1787164731.517,-61,-94,576,100,80,1
483.003,1787164732.517,-60,-94,576,100,80,1
484.003,1787164733.517,-61,-94,576,100,80,1
485.005,1787164734.520,-60,-94,576,100,80,1
486.003,1787164735.518,-60,-94,720,100,80,1
487.002,1787164736.517,-59,-94,720,100,80,1
488.000,1787164737.517,-60,-94,720,100,80,1
489.003,1787164738.518,-59,-94,720,100,80,1
490.003,1787164739.517,-60,-94,720,100,80,1
491.002,1787164740.517,-58,-94,816,100,80,1
492.002,1787164741.517,-60,-94,816,100,80,1
493.005,1787164742.521,-60,-94,816,100,80,1
494.005,1787164743.520,-60,-94,816,100,80,1
495.004,1787164744.519,-59,-94,816,100,80,1
496.005,1787164745.520,-59,-94,544,100,80,1
497.003,1787164746.517,-60,-94,544,100,80,1
498.005,1787164747.520,-60,-94,544,100,80,1
499.004,1787164748.519,-59,-94,544,100,80,1
500.003,1787164749.517,-61,-94,544,100,80,1
501.005,1787164750.520,-60,-94,648,100,80,1
502.005,1787164751.520,-59,-94,648,100,80,1
