t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
453.003,1787222145.838,-70,-94,432,36,80,0
454.003,1787222146.837,-71,-94,432,36,80,0
455.003,1787222147.838,-71,-94,432,36,80,0
456.002,1787222148.837,-71,-94,432,36,80,0
457.005,1787222149.839,-71,-94,432,36,80,0
458.003,1787222150.838,-70,-94,432,36,80,0
459.002,1787222151.837,-70,-94,408,36,80,0
460.004,1787222152.839,-70,-94,408,36,80,0
461.001,1787222153.836,-71,-94,408,36,80,0
462.004,1787222154.838,-70,-94,408,36,80,0
463.005,1787222155.839,-71,-94,408,36,80,0
464.005,1787222156.840,-71,-94,432,36,80,0
465.002,1787222157.837,-71,-94,432,36,80,0
466.005,1787222158.840,-71,-94,432,36,80,0
467.005,1787222159.840,-71,-94,432,36,80,0
468.005,1787222160.840,-71,-94,432,36,80,0
469.002,1787222161.837,-71,-94,408,36,80,0
470.002,1787222162.837,-70,-94,408,36,80,0
471.000,1787222163.835,-71,-94,408,36,80,0
472.001,1787222164.836,-70,-94,408,36,80,0
473.002,1787222165.837,-70,-94,408,36,80,0
474.005,1787222166.840,-70,-94,432,36,80,0
475.004,1787222167.838,-70,-94,432,36,80,0
476.000,1787222168.835,-70,-94,432,36,80,0
477.003,1787222169.838,-70,-94,432,36,80,0
478.002,1787222170.837,-70,-94,432,36,80,0
479.003,1787222171.838,-70,-94,432,36,80,0
480.002,1787222172.838,-69,-94,432,36,80,0
481.002,1787222173.838,-69,-94,432,36,80,0
482.001,1787222174.836,-68,-94,432,36,80,0
483.002,1787222175.837,-66,-94,432,36,80,0
484.004,1787222176.838,-67,-94,576,36,80,0
485.005,1787222177.840,-67,-94,576,36,80,0
486.005,1787222178.840,-71,-94,576,36,80,0
487.003,1787222179.838,-68,-94,576,36,80,0
488.005,1787222180.840,-68,-94,576,36,80,0
489.002,1787222181.837,-68,-94,544,36,80,0
490.003,1787222182.838,-68,-94,544,36,80,0
491.002,1787222183.837,-68,-94,544,36,80,0
492.002,1787222184.837,-68,-94,544,36,80,0
493.002,1787222185.838,-68,-94,544,36,80,0
494.000,1787222186.835,-68,-94,408,36,80,0
495.005,1787222187.840,-68,-94,408,36,80,0
496.002,1787222188.837,-71,-94,408,36,80,0
497.005,1787222189.840,-70,-94,408,36,80,0
498.002,1787222190.840,-69,-94,408,36,80,0
499.004,1787222191.839,-70,-94,432,36,80,0
500.000,1787222192.835,-70,-94,432,36,80,0
501.002,1787222193.837,-70,-94,432,36,80,0
502.002,1787222194.837,-72,-94,432,36,80,0
503.002,1787222195.838,-70,-94,432,36,80,0
504.004,1787222196.839,-73,-94,432,36,80,0
505.001,1787222197.836,-73,-94,432,36,80,0
506.002,1787222198.837,-73,-94,432,36,80,0
507.002,1787222199.838,-73,-94,432,36,80,0
508.005,1787222200.840,-73,-94,432,36,80,0
509.003,1787222201.838,-72,-94,432,36,80,0
510.002,1787222202.837,-73,-94,432,36,80,0
511.004,1787222203.839,-73,-94,432,36,80,0
512.003,1787222204.838,-73,-94,432,36,80,0
513.003,1787222205.838,-73,-94,432,36,80,0
514.002,1787222206.837,-73,-94,432,36,80,0
515.003,1787222207.838,-73,-94,432,36,80,0
516.000,1787222208.835,-72,-94,432,36,80,0
517.005,1787222209.840,-72,-94,432,36,80,0
518.000,1787222210.835,-72,-94,432,36,80,0
519.003,1787222211.838,-71,-94,576,36,80,0
520.004,1787222212.839,-71,-94,576,36,80,0
521.003,1787222213.838,-70,-94,576,36,80,0
522.003,1787222214.838,-72,-94,576,36,80,0
523.005,1787222215.840,-71,-94,576,36,80,0
524.004,1787222216.839,-70,-94,544,36,80,0
525.004,1787222217.839,-71,-94,544,36,80,0
526.003,1787222218.838,-70,-94,544,36,80,0
527.005,1787222219.840,-70,-94,544,36,80,0
528.002,1787222220.838,-71,-94,544,36,80,0
529.002,1787222221.838,-71,-94,408,36,80,0
530.001,1787222222.837,-70,-94,408,36,80,0
531.002,1787222223.838,-70,-94,408,36,80,0
532.005,1787222224.840,-70,-94,408,36,80,0
533.003,1787222225.838,-70,-94,408,36,80,0
534.002,1787222226.838,-70,-94,576,36,80,0
535.003,1787222227.838,-70,-94,576,36,80,0
536.005,1787222228.840,-70,-94,576,36,80,0
537.005,1787222229.840,-70,-94,576,36,80,0
538.005,1787222230.840,-70,-94,576,36,80,0
539.002,1787222231.838,-70,-94,576,36,80,0
540.005,1787222232.841,-70,-94,576,36,80,0
541.005,1787222233.840,-70,-94,576,36,80,0
542.002,1787222234.838,-72,-94,576,36,80,0
543.003,1787222235.838,-71,-94,576,36,80,0
544.003,1787222236.838,-72,-94,408,36,80,0
545.003,1787222237.838,-71,-94,408,36,80,0
546.002,1787222238.838,-71,-94,408,36,80,0
547.003,1787222239.838,-70,-94,408,36,80,0
548.005,1787222240.840,-70,-94,408,36,80,0
549.002,1787222241.838,-70,-94,432,36,80,0
